Year,Month,DayofMonth,DepTime,ArrTime,AirTime,Origin,Dest,Distance,Price,Weather
2008,1,9,1645,1745,60.0,RDU,BWI,255,1570.7090246049415,0
2008,1,9,635,730,55.0,RDU,BWI,255,500.93253732008003,0
2008,1,9,1520,1620,60.0,RDU,BWI,255,429.2542138651438,1
2008,1,9,1200,1255,55.0,RDU,BWI,255,323.2523314447389,0
2008,1,9,900,1000,60.0,RDU,BWI,255,1810.6718112067058,1
2008,1,9,1725,1940,135.0,RDU,LAS,2027,914.1419295873148,1
2008,1,9,715,930,135.0,RDU,LAS,2027,1721.0841798926685,1
2008,1,9,830,1015,105.0,RDU,MCO,534,358.23134135717504,1
2008,1,9,1255,1440,105.0,RDU,MCO,534,1374.383540244621,1
2008,1,9,1835,2020,105.0,RDU,MCO,534,1507.479649219086,0
2008,1,9,1050,1230,100.0,RDU,MCO,534,1092.0086836687242,1
2008,1,9,1615,1720,65.0,RDU,MDW,632,388.45083329294397,0
2008,1,9,715,820,65.0,RDU,MDW,632,667.4704804677577,1
2008,1,9,1835,1940,65.0,RDU,MDW,632,283.99153245284447,0
2008,1,9,940,1045,65.0,RDU,MDW,632,322.1741663464313,0
2008,1,9,1130,1245,75.0,RDU,PHL,336,1259.2245226416737,0
2008,1,9,1325,1440,75.0,RDU,PHL,336,288.3029975459236,0
2008,1,9,905,1020,75.0,RDU,PHL,336,482.4349593862837,0
2008,1,9,2040,2155,75.0,RDU,PHL,336,1470.5037269553154,0
2008,1,9,1700,1825,85.0,RDU,PHL,336,938.3575484325946,0
2008,1,9,700,815,75.0,RDU,PHL,336,611.4034387555192,1
2008,1,9,1015,1320,185.0,RDU,PHX,1891,227.5621710935588,0
2008,1,9,1025,1220,115.0,RDU,TPA,587,257.4199263527631,1
2008,1,9,1910,2100,110.0,RDU,TPA,587,1831.47966705251,0
2008,1,9,625,820,115.0,RDU,TPA,587,1938.6583060932228,0
2008,1,9,1815,2020,125.0,RNO,BOI,335,241.70351515298552,1
2008,1,9,800,1005,125.0,RNO,BOI,335,1744.3888554905573,0
2008,1,9,1410,1615,125.0,RNO,BOI,335,1587.4147166739945,0
2008,1,9,1255,1410,75.0,RNO,LAS,345,339.1582160407861,0
2008,1,9,1115,1225,70.0,RNO,LAS,345,199.92448970987348,0
2008,1,9,1545,1655,70.0,RNO,LAS,345,1948.6458663058152,0
2008,1,9,1910,2020,70.0,RNO,LAS,345,595.2347801664089,0
2008,1,9,2150,2300,70.0,RNO,LAS,345,617.4206474249416,1
2008,1,9,1340,1455,75.0,RNO,LAS,345,439.138986296769,0
2008,1,9,1725,1835,70.0,RNO,LAS,345,1611.4305028882156,1
2008,1,9,1940,2050,70.0,RNO,LAS,345,1954.753851729607,1
2008,1,9,1030,1140,70.0,RNO,LAS,345,1309.5991209560761,1
2008,1,9,855,1005,70.0,RNO,LAS,345,736.8414029211433,0
2008,1,9,610,725,75.0,RNO,LAS,345,1060.6620348125803,0
2008,1,9,1445,1555,70.0,RNO,LAS,345,835.4005646688897,1
2008,1,9,730,845,75.0,RNO,LAS,345,435.9912976145943,0
2008,1,9,1120,1240,80.0,RNO,LAX,390,627.632941533081,1
2008,1,9,1855,2020,85.0,RNO,LAX,390,1154.170237057221,0
2008,1,9,705,825,80.0,RNO,LAX,390,520.7129921952678,0
2008,1,9,1050,1640,350.0,RNO,MDW,1680,590.5757198127843,1
2008,1,9,1015,1110,55.0,RNO,OAK,180,1409.1244428848684,0
2008,1,9,1210,1305,55.0,RNO,OAK,180,1270.4572001596553,0
2008,1,9,1805,1900,55.0,RNO,OAK,180,495.5513160200258,1
2008,1,9,640,740,60.0,RNO,OAK,180,858.8648820524717,0
2008,1,9,1125,1255,90.0,RNO,PDX,444,620.78152759205,0
2008,1,9,1955,2125,90.0,RNO,PDX,444,1351.6143909656978,1
2008,1,9,1545,1715,90.0,RNO,PDX,444,1397.112671702666,0
2008,1,9,630,800,90.0,RNO,PDX,444,163.8376503967812,1
2008,1,9,1720,2000,160.0,RNO,PHX,601,1588.51730959304,0
2008,1,9,930,1210,160.0,RNO,PHX,601,1508.8475841821041,1
2008,1,9,1135,1415,160.0,RNO,PHX,601,926.2296976822527,0
2008,1,9,740,930,110.0,RNO,SAN,488,1088.5605957857579,1
2008,1,9,1600,1750,110.0,RNO,SAN,488,346.8897925175914,1
2008,1,9,700,850,110.0,RNO,SEA,564,1037.5177783829492,1
2008,1,9,1530,1720,110.0,RNO,SEA,564,441.6556894187045,1
2008,1,9,2035,2135,60.0,RNO,SJC,188,162.46458734471474,0
2008,1,9,850,950,60.0,RNO,SJC,188,1519.3000935866798,0
2008,1,9,1215,1315,60.0,RNO,SJC,188,831.4594950293582,1
2008,1,9,1710,1810,60.0,RNO,SJC,188,1142.469087578641,0
2008,1,9,1240,1500,140.0,RNO,SLC,422,1400.8412763534252,1
2008,1,9,1825,2045,140.0,RSW,BWI,919,1198.6347773872328,0
2008,1,9,1110,1330,140.0,RSW,BWI,919,599.8695399415531,0
2008,1,9,1910,2150,160.0,RSW,ISP,1101,854.7293969354869,1
2008,1,9,620,705,45.0,RSW,MCO,133,827.2000746520158,1
2008,1,9,1430,1520,50.0,RSW,MCO,133,129.76933980430744,1
2008,1,9,1630,1720,50.0,RSW,MCO,133,1267.618083932973,0
2008,1,9,1025,1115,50.0,RSW,MCO,133,524.988956259386,0
2008,1,9,705,900,115.0,RSW,MDW,1105,1413.614615395576,0
2008,1,9,1945,2140,115.0,RSW,MDW,1105,88.29853669365619,0
2008,1,9,1340,1535,115.0,RSW,MDW,1105,1848.6081942002318,1
2008,1,9,1220,1505,165.0,RSW,PHL,992,1717.1486275655604,1
2008,1,9,1345,1625,160.0,SAN,ABQ,628,111.79746199074225,1
2008,1,9,1930,2210,160.0,SAN,ABQ,628,1471.1210017181002,1
2008,1,9,955,1240,165.0,SAN,ABQ,628,1909.476738215347,1
2008,1,9,810,1250,280.0,SAN,AUS,1164,1196.140307617917,0
2008,1,9,1525,2005,280.0,SAN,AUS,1164,881.3521357442655,0
2008,1,9,1435,2015,340.0,SAN,BNA,1751,1254.907332199251,0
2008,1,9,930,1510,340.0,SAN,BNA,1751,70.34822378565322,0
2008,1,9,715,1505,470.0,SAN,BWI,2295,142.93991241893423,1
2008,1,9,1225,2010,465.0,SAN,BWI,2295,1204.1601954707148,1
2008,1,9,1305,1545,160.0,SAN,ELP,636,417.0830492566255,1
2008,1,9,805,1300,295.0,SAN,HOU,1312,759.3579939735315,1
2008,1,9,735,845,70.0,SAN,LAS,258,1353.3711201244744,0
2008,1,9,1520,1630,70.0,SAN,LAS,258,117.59801316152566,0
2008,1,9,920,1030,70.0,SAN,LAS,258,1800.8829677655378,0
2008,1,9,1025,1135,70.0,SAN,LAS,258,720.980623864601,0
2008,1,9,635,750,75.0,SAN,LAS,258,1918.65896563714,1
2008,1,9,1725,1835,70.0,SAN,LAS,258,148.40808579671852,0
2008,1,9,1355,1505,70.0,SAN,LAS,258,648.3418914620503,0
2008,1,9,1555,1705,70.0,SAN,LAS,258,1344.5167554727666,1
2008,1,9,1800,1910,70.0,SAN,LAS,258,1203.8791265095313,1
2008,1,9,2030,2140,70.0,SAN,LAS,258,1112.741340820122,0
2008,1,9,1900,2010,70.0,SAN,LAS,258,1658.2595580128204,1
2008,1,9,1640,1750,70.0,SAN,LAS,258,1123.3171474193734,1
2008,1,9,2120,2230,70.0,SAN,LAS,258,1067.144548539689,0
2008,1,9,1200,1315,75.0,SAN,LAS,258,304.55817386689296,1
2008,1,9,915,1420,305.0,SAN,MCI,1333,1577.9149802344027,0
2008,1,9,1835,2335,300.0,SAN,MCI,1333,301.1911717858573,1
2008,1,9,1030,1620,350.0,SAN,MDW,1728,105.20091923132318,1
2008,1,9,655,1250,355.0,SAN,MDW,1728,1793.9556446996944,1
2008,1,9,1855,40,345.0,SAN,MDW,1728,1475.9153643400834,1
2008,1,9,1250,1845,355.0,SAN,MDW,1728,563.1519246296331,1
2008,1,9,1610,2200,350.0,SAN,MDW,1728,1661.5172578336221,1
2008,1,9,1330,1455,85.0,SAN,OAK,446,78.05650977874978,1
2008,1,9,1120,1250,90.0,SAN,OAK,446,460.42061387342454,1
2008,1,9,1925,2055,90.0,SAN,OAK,446,1468.6006043713737,0
2008,1,9,1705,1835,90.0,SAN,OAK,446,784.1447211864038,0
2008,1,9,815,945,90.0,SAN,OAK,446,1023.4155777868503,1
2008,1,9,1955,2125,90.0,SAN,OAK,446,139.9442615566518,1
2008,1,9,1505,1630,85.0,SAN,OAK,446,1919.062128765072,1
2008,1,9,1430,1555,85.0,SAN,OAK,446,1582.6562595014734,1
2008,1,9,630,805,95.0,SAN,OAK,446,625.1533683632658,0
2008,1,9,2030,2200,90.0,SAN,OAK,446,1274.7442890147247,1
2008,1,9,1540,1705,85.0,SAN,OAK,446,1410.8665945757873,0
2008,1,9,1255,1425,90.0,SAN,OAK,446,966.5724868724215,0
2008,1,9,925,1055,90.0,SAN,OAK,446,1894.922067635849,0
2008,1,9,1740,1910,90.0,SAN,OAK,446,111.53669186045681,1
2008,1,9,1810,1940,90.0,SAN,OAK,446,414.1154109489917,0
2008,1,9,1050,1220,90.0,SAN,OAK,446,594.3424837546273,0
2008,1,9,845,1015,90.0,SAN,OAK,446,1178.3858944251583,0
2008,1,9,1200,1330,90.0,SAN,OAK,446,1503.2752247949138,0
2008,1,9,1945,2155,130.0,SAN,PHX,304,1284.416172814959,0
2008,1,9,1235,1445,130.0,SAN,PHX,304,1001.0333229643945,0
2008,1,9,640,850,130.0,SAN,PHX,304,1797.6178583980407,1
2008,1,9,1005,1215,130.0,SAN,PHX,304,894.608276500713,0
2008,1,9,1610,1820,130.0,SAN,PHX,304,1461.9714448076088,0
2008,1,9,820,1030,130.0,SAN,PHX,304,301.043587372308,0
2008,1,9,710,915,125.0,SAN,PHX,304,601.1581904466747,0
2008,1,9,2140,2345,125.0,SAN,PHX,304,692.0575123457515,1
2008,1,9,1145,1355,130.0,SAN,PHX,304,714.2290026198376,0
2008,1,9,1415,1625,130.0,SAN,PHX,304,1235.248218940186,1
2008,1,9,2050,2255,125.0,SAN,PHX,304,61.46953086811305,0
2008,1,9,1720,1935,135.0,SAN,PHX,304,1667.47624561343,1
2008,1,9,1105,1315,130.0,SAN,PHX,304,1554.1963117134521,0
2008,1,9,1800,2010,130.0,SAN,PHX,304,969.8777141882919,0
2008,1,9,925,1105,100.0,SAN,RNO,488,53.275568337623504,1
2008,1,9,1755,1935,100.0,SAN,RNO,488,952.0939748823746,1
2008,1,9,1105,1540,275.0,SAN,SAT,1129,1576.187459499624,1
2008,1,9,1440,1620,100.0,SAN,SFO,447,1627.7262742694454,1
2008,1,9,2110,2250,100.0,SAN,SFO,447,1708.6849880490263,0
2008,1,9,1720,1900,100.0,SAN,SFO,447,1725.383475289681,1
2008,1,9,1230,1410,100.0,SAN,SFO,447,583.4399483416897,1
2008,1,9,1015,1155,100.0,SAN,SFO,447,1109.8545521226,0
2008,1,9,835,1015,100.0,SAN,SFO,447,1688.9048179941944,1
2008,1,9,640,820,100.0,SAN,SFO,447,946.3854393256723,1
2008,1,9,1910,2050,100.0,SAN,SFO,447,1964.1153120438469,0
2008,1,9,950,1110,80.0,SAN,SJC,417,199.9790243762417,1
2008,1,9,740,900,80.0,SAN,SJC,417,712.4103785500433,0
2008,1,9,1430,1550,80.0,SAN,SJC,417,1757.0383801241992,0
2008,1,9,1110,1235,85.0,SAN,SJC,417,1370.5093606656349,0
2008,1,9,1730,1850,80.0,SAN,SJC,417,1007.7636081172103,1
2008,1,9,1855,2015,80.0,SAN,SJC,417,1800.2840591805382,1
2008,1,9,2105,2225,80.0,SAN,SJC,417,365.2415939093718,0
2008,1,9,1650,1810,80.0,SAN,SJC,417,1330.6325620925243,1
2008,1,9,1305,1425,80.0,SAN,SJC,417,869.6476330574994,0
2008,1,9,645,810,85.0,SAN,SJC,417,787.5599551528421,1
2008,1,9,800,935,95.0,SAN,SMF,480,532.5294260388539,1
2008,1,9,1230,1405,95.0,SAN,SMF,480,1107.6367728008092,1
2008,1,9,1340,1515,95.0,SAN,SMF,480,1863.4983304150282,1
2008,1,9,1710,1840,90.0,SAN,SMF,480,668.6737417759663,1
2008,1,9,1530,1700,90.0,SAN,SMF,480,1516.5755636197537,0
2008,1,9,1620,1750,90.0,SAN,SMF,480,219.0076350590372,1
2008,1,9,1930,2105,95.0,SAN,SMF,480,1443.8935547438014,0
2008,1,9,1115,1250,95.0,SAN,SMF,480,912.3571720791911,1
2008,1,9,915,1050,95.0,SAN,SMF,480,1514.6233892489265,1
2008,1,9,2150,2320,90.0,SAN,SMF,480,1329.4763368099204,0
2008,1,9,630,810,100.0,SAN,SMF,480,144.59183717012576,0
2008,1,9,1000,1135,95.0,SAN,SMF,480,1032.3205242447277,1
2008,1,9,1815,1950,95.0,SAN,SMF,480,488.96692384651635,1
2008,1,9,2045,2220,95.0,SAN,SMF,480,810.748302126796,0
2008,1,9,1210,1420,130.0,SAN,TUS,367,1269.2378642754963,0
2008,1,9,2110,2320,130.0,SAN,TUS,367,719.6358758095691,0
2008,1,9,1505,1715,130.0,SAN,TUS,367,516.9716722471178,0
2008,1,9,810,1020,130.0,SAN,TUS,367,1161.8316024317944,0
2008,1,9,1540,1745,125.0,SAT,BNA,822,683.3606884601248,1
2008,1,9,700,905,125.0,SAT,BNA,822,1644.6063273753325,0
2008,1,9,715,1120,245.0,SAT,BWI,1407,1737.454930705266,0
2008,1,9,1435,1840,245.0,SAT,BWI,1407,289.55322508724896,1
2008,1,9,1945,2040,55.0,SAT,DAL,248,1174.2085505658472,1
2008,1,9,900,955,55.0,SAT,DAL,248,647.4365576718221,1
2008,1,9,1010,1105,55.0,SAT,DAL,248,1494.6578811209954,1
2008,1,9,1855,1950,55.0,SAT,DAL,248,747.7393270322876,0
2008,1,9,1100,1155,55.0,SAT,DAL,248,1607.8780549699143,0
2008,1,9,740,835,55.0,SAT,DAL,248,268.11865714365695,0
2008,1,9,2045,2140,55.0,SAT,DAL,248,1979.5557662165525,0
2008,1,9,1740,1835,55.0,SAT,DAL,248,732.7235770910268,1
2008,1,9,1425,1520,55.0,SAT,DAL,248,538.9223329398995,1
2008,1,9,1710,1805,55.0,SAT,DAL,248,289.1311744760107,0
2008,1,9,1245,1340,55.0,SAT,DAL,248,693.5861521872952,0
2008,1,9,1535,1630,55.0,SAT,DAL,248,1070.669168862063,0
2008,1,9,1355,1450,55.0,SAT,DAL,248,1832.1351573590541,1
2008,1,9,1140,1235,55.0,SAT,DAL,248,468.0048131294974,0
2008,1,9,655,750,55.0,SAT,DAL,248,271.43388038620617,1
2008,1,9,2025,2055,30.0,SAT,ELP,496,1351.1396853156423,0
2008,1,9,1110,1140,30.0,SAT,ELP,496,208.81333397599727,0
2008,1,9,1735,1805,30.0,SAT,ELP,496,1761.1534875350555,1
2008,1,9,735,805,30.0,SAT,ELP,496,1272.0897008563506,0
2008,1,9,910,955,45.0,SAT,HOU,192,1688.0326840057944,0
2008,1,9,630,715,45.0,SAT,HOU,192,1931.3125799440902,0
2008,1,9,1000,1045,45.0,SAT,HOU,192,579.1457988495837,1
2008,1,9,1400,1450,50.0,SAT,HOU,192,1091.2660489887103,1
2008,1,9,1935,2020,45.0,SAT,HOU,192,1430.5838162308721,0
2008,1,9,1620,1710,50.0,SAT,HOU,192,1357.3479950840783,0
2008,1,9,1145,1235,50.0,SAT,HOU,192,1397.8110997805313,1
2008,1,9,1835,1925,50.0,SAT,HOU,192,1127.0671997453069,1
2008,1,9,830,920,50.0,SAT,HRL,233,690.0616919253848,1
2008,1,9,1830,1920,50.0,SAT,HRL,233,1701.9009146740082,0
2008,1,9,640,740,60.0,SAT,LAS,1069,959.9540049448685,0
2008,1,9,1925,2020,55.0,SAT,LAS,1069,1454.0376519566837,0
2008,1,9,1520,1620,60.0,SAT,LAS,1069,679.9331310335352,1
2008,1,9,1040,1140,60.0,SAT,LAS,1069,1810.24867643246,1
2008,1,9,1245,1405,80.0,SAT,LAX,1210,1112.305771719841,1
2008,1,9,1015,1345,210.0,SAT,MCO,1040,830.5184897642673,0
2008,1,9,1605,1935,210.0,SAT,MCO,1040,1043.3036701246283,1
2008,1,9,1720,1950,150.0,SAT,MDW,1036,232.3099189203173,1
2008,1,9,700,930,150.0,SAT,MDW,1036,1465.8120271410785,0
2008,1,9,835,1000,85.0,SAT,PHX,843,202.40562057859054,0
2008,1,9,1935,2100,85.0,SAT,PHX,843,1338.564968118216,1
2008,1,9,1650,1820,90.0,SAT,PHX,843,1069.2877742292671,0
2008,1,9,1125,1255,90.0,SAT,PHX,843,1169.9141178357045,0
2008,1,9,1300,1400,60.0,SAT,SAN,1129,1956.077644389132,0
2008,1,9,1235,1555,200.0,SAT,TPA,972,976.7108530602202,1
2008,1,9,1000,1010,10.0,SDF,BHM,323,1405.2775032082611,0
2008,1,9,1620,1630,10.0,SDF,BHM,323,930.3183984183341,0
2008,1,9,2020,2145,85.0,SDF,BWI,495,967.8159995839233,1
2008,1,9,1825,1950,85.0,SDF,BWI,495,1361.7777421340702,1
2008,1,9,650,815,85.0,SDF,BWI,495,898.5546724234354,1
2008,1,9,1325,1450,85.0,SDF,BWI,495,1311.9254171245584,1
2008,1,9,1110,1235,85.0,SDF,BWI,495,1840.2078906437484,0
2008,1,9,1605,1725,80.0,SDF,LAS,1624,1808.1094199038262,1
2008,1,9,850,1055,125.0,SDF,MCO,718,320.6779615371791,0
2008,1,9,1730,1935,125.0,SDF,MCO,718,693.8979326638963,1
2008,1,9,2110,2115,5.0,SDF,MDW,271,1130.9192948984394,1
2008,1,9,1700,1705,5.0,SDF,MDW,271,424.83489204650726,1
2008,1,9,1145,1150,5.0,SDF,MDW,271,684.0275633897168,0
2008,1,9,1350,1355,5.0,SDF,MDW,271,1832.071401876877,0
2008,1,9,745,755,10.0,SDF,MDW,271,937.6087986263664,1
2008,1,9,840,1045,125.0,SDF,PHX,1506,1088.2761686765461,0
2008,1,9,1220,1225,5.0,SDF,STL,254,389.78499872174046,1
2008,1,9,1655,1700,5.0,SDF,STL,254,1649.5823235292814,1
2008,1,9,620,625,5.0,SDF,STL,254,1441.7361274303464,0
2008,1,9,1410,1615,125.0,SDF,TPA,727,647.3060543128738,1
2008,1,9,640,845,125.0,SDF,TPA,727,1616.7454432233412,1
2008,1,9,720,1105,225.0,SEA,ABQ,1180,1755.585466010539,1
2008,1,9,1405,1750,225.0,SEA,ABQ,1180,962.963818791634,0
2008,1,9,1135,1745,370.0,SEA,BNA,1977,1002.6903242621828,0
2008,1,9,1255,1510,135.0,SEA,BOI,399,1486.6024804871956,1
2008,1,9,1950,2205,135.0,SEA,BOI,399,765.6675713701021,0
2008,1,9,720,935,135.0,SEA,BOI,399,1341.693956834034,1
2008,1,9,710,1045,215.0,SEA,DEN,1024,1414.655464286544,0
2008,1,9,1925,2300,215.0,SEA,DEN,1024,1947.6403840035293,1
2008,1,9,1425,1800,215.0,SEA,DEN,1024,1701.4270491054801,1
2008,1,9,945,1320,215.0,SEA,DEN,1024,1677.6526427519732,1
2008,1,9,1215,1310,55.0,SEA,GEG,224,1559.506080454443,0
2008,1,9,2010,2105,55.0,SEA,GEG,224,343.8292171786184,0
2008,1,9,1640,1735,55.0,SEA,GEG,224,175.4260599187327,1
2008,1,9,850,945,55.0,SEA,GEG,224,179.3855028542005,0
2008,1,9,1445,1710,145.0,SEA,LAS,866,911.9866520734154,1
2008,1,9,1840,2105,145.0,SEA,LAS,866,1298.516036673441,1
2008,1,9,1125,1350,145.0,SEA,LAS,866,95.4019906964818,0
2008,1,9,610,835,145.0,SEA,LAS,866,1705.2491227037378,1
2008,1,9,1300,1825,325.0,SEA,MCI,1489,1098.6654260343587,1
2008,1,9,635,1230,355.0,SEA,MDW,1733,146.92183143019332,0
2008,1,9,1345,1935,350.0,SEA,MDW,1733,1821.6242265975163,0
2008,1,9,1055,1645,350.0,SEA,MDW,1733,440.6660618890686,1
2008,1,9,845,1050,125.0,SEA,OAK,671,1621.5286991981077,0
2008,1,9,1730,1935,125.0,SEA,OAK,671,361.2072799166547,0
2008,1,9,1210,1415,125.0,SEA,OAK,671,1162.6236605824704,0
2008,1,9,1020,1225,125.0,SEA,OAK,671,436.413115244978,0
2008,1,9,615,820,125.0,SEA,OAK,671,1035.7619962406343,0
2008,1,9,2100,2305,125.0,SEA,OAK,671,148.5695532551265,1
2008,1,9,1540,1745,125.0,SEA,OAK,671,1577.4460634346767,0
2008,1,9,1825,2030,125.0,SEA,OAK,671,1969.3090230423447,1
2008,1,9,645,1035,230.0,SEA,PHX,1107,421.96826799876425,1
2008,1,9,1745,2130,225.0,SEA,PHX,1107,1765.3534899762535,0
2008,1,9,1030,1420,230.0,SEA,PHX,1107,88.52031403494613,1
2008,1,9,915,1050,95.0,SEA,RNO,564,1230.4047424079604,1
2008,1,9,1955,2135,100.0,SEA,RNO,564,1631.8474423290104,1
2008,1,9,750,1000,130.0,SEA,SJC,697,1418.5973663869395,1
2008,1,9,1850,2055,125.0,SEA,SJC,697,1462.6354296526924,1
2008,1,9,1530,1740,130.0,SEA,SJC,697,1286.0276982701826,0
2008,1,9,1005,1215,130.0,SEA,SJC,697,500.6572581504445,0
2008,1,9,810,1105,175.0,SEA,SLC,689,671.7576785485749,0
2008,1,9,1400,1655,175.0,SEA,SLC,689,1955.1115187720545,0
2008,1,9,1820,2110,170.0,SEA,SLC,689,467.82562891685,1
2008,1,9,1100,1245,105.0,SEA,SMF,605,783.4708171680048,0
2008,1,9,1500,1645,105.0,SEA,SMF,605,1979.416261012255,1
2008,1,9,700,845,105.0,SEA,SMF,605,1697.3165282206728,1
2008,1,9,1710,1855,105.0,SEA,SMF,605,1004.5089687947764,0
2008,1,9,1925,2110,105.0,SEA,SMF,605,1367.7323021285656,1
2008,1,9,1925,2055,90.0,SFO,LAS,414,1633.9786876514852,1
2008,1,9,630,800,90.0,SFO,LAS,414,1201.5298095879443,0
2008,1,9,1110,1240,90.0,SFO,LAS,414,227.480962688294,0
2008,1,9,1440,1610,90.0,SFO,LAS,414,753.0061924600386,1
2008,1,9,845,1015,90.0,SFO,LAS,414,1635.8950480225503,1
2008,1,9,1620,1750,90.0,SFO,LAS,414,1996.7960614697256,0
2008,1,9,2105,2235,90.0,SFO,LAS,414,826.0094333009364,0
2008,1,9,1805,1930,85.0,SFO,LAX,337,1362.246064259394,1
2008,1,9,905,1025,80.0,SFO,LAX,337,1023.9829142119333,1
2008,1,9,1050,1220,90.0,SFO,LAX,337,125.50419416631914,1
2008,1,9,1615,1740,85.0,SFO,LAX,337,490.6924848922827,1
2008,1,9,1235,1405,90.0,SFO,LAX,337,324.9329226295495,0
2008,1,9,1955,2120,85.0,SFO,LAX,337,1240.1475346866396,1
2008,1,9,710,840,90.0,SFO,LAX,337,687.9803729064489,1
2008,1,9,1430,1555,85.0,SFO,LAX,337,1438.1988780882782,0
2008,1,9,1310,1920,370.0,SFO,MDW,1855,1058.0163073163685,0
2008,1,9,1650,2300,370.0,SFO,MDW,1855,1124.7981841571354,1
2008,1,9,705,1315,370.0,SFO,MDW,1855,1901.237458044259,0
2008,1,9,1040,1210,90.0,SFO,SAN,447,1427.1377166093619,0
2008,1,9,805,935,90.0,SFO,SAN,447,666.738106584427,1
2008,1,9,620,750,90.0,SFO,SAN,447,353.33305323815426,1
2008,1,9,1220,1350,90.0,SFO,SAN,447,1464.9538223043558,0
2008,1,9,1900,2030,90.0,SFO,SAN,447,873.9964661211021,1
2008,1,9,1415,1545,90.0,SFO,SAN,447,1036.6023353917124,1
2008,1,9,1600,1730,90.0,SFO,SAN,447,385.5856658971158,0
2008,1,9,2115,2245,90.0,SFO,SAN,447,124.24945130218342,0
2008,1,9,1955,2055,60.0,SJC,BUR,296,491.92349381379364,1
2008,1,9,750,850,60.0,SJC,BUR,296,957.7353874743765,1
2008,1,9,1510,1610,60.0,SJC,BUR,296,1932.8905487637076,1
2008,1,9,2055,2155,60.0,SJC,BUR,296,231.55090330999764,0
2008,1,9,1005,1105,60.0,SJC,BUR,296,1475.5748615190707,1
2008,1,9,1740,1840,60.0,SJC,BUR,296,163.48691782121432,0
2008,1,9,835,935,60.0,SJC,BUR,296,1564.787063535533,0
2008,1,9,1145,1245,60.0,SJC,BUR,296,441.13750389122583,0
2008,1,9,1410,1510,60.0,SJC,BUR,296,711.3860868780673,0
2008,1,9,1105,1205,60.0,SJC,BUR,296,1543.4150919064828,1
2008,1,9,925,1045,80.0,SJC,LAS,386,1486.986387123967,0
2008,1,9,1220,1340,80.0,SJC,LAS,386,1673.4372360658263,0
2008,1,9,1045,1205,80.0,SJC,LAS,386,1498.3458096218003,1
2008,1,9,650,810,80.0,SJC,LAS,386,307.60783754084287,1
2008,1,9,2125,2245,80.0,SJC,LAS,386,157.41744430271706,0
2008,1,9,1700,1820,80.0,SJC,LAS,386,320.739005664913,1
2008,1,9,1955,2115,80.0,SJC,LAS,386,1648.7948572824203,0
2008,1,9,1410,1530,80.0,SJC,LAS,386,408.2097271820037,0
2008,1,9,1840,2000,80.0,SJC,LAS,386,1023.0190776091083,1
2008,1,9,1125,1240,75.0,SJC,LAX,308,137.61448199205927,0
2008,1,9,1855,2005,70.0,SJC,LAX,308,1841.415500902416,0
2008,1,9,1010,1125,75.0,SJC,LAX,308,1874.2265816359372,0
2008,1,9,2130,2240,70.0,SJC,LAX,308,199.6132470076133,0
2008,1,9,1605,1715,70.0,SJC,LAX,308,1840.6735447465664,1
2008,1,9,1710,1820,70.0,SJC,LAX,308,149.6891144385689,1
2008,1,9,1425,1535,70.0,SJC,LAX,308,240.68584271739684,0
2008,1,9,630,745,75.0,SJC,LAX,308,1051.479990433071,0
2008,1,9,725,835,70.0,SJC,LAX,308,1174.6799960680523,0
2008,1,9,2040,2150,70.0,SJC,LAX,308,1930.507506254377,0
2008,1,9,1800,1910,70.0,SJC,LAX,308,947.8404605402045,1
2008,1,9,1325,1435,70.0,SJC,LAX,308,67.88977924221163,0
2008,1,9,1515,1625,70.0,SJC,LAX,308,732.3940553396434,0
2008,1,9,855,1010,75.0,SJC,LAX,308,1299.846102265398,1
2008,1,9,650,1255,365.0,SJC,MDW,1838,1885.1764110504566,0
2008,1,9,1345,1950,365.0,SJC,MDW,1838,1954.9205635719165,1
2008,1,9,1035,1145,70.0,SJC,ONT,333,1537.9356616710597,1
2008,1,9,2155,2305,70.0,SJC,ONT,333,262.5770494616837,0
2008,1,9,1955,2105,70.0,SJC,ONT,333,771.3109915634706,1
2008,1,9,740,850,70.0,SJC,ONT,333,1975.6392777916928,1
2008,1,9,1610,1720,70.0,SJC,ONT,333,430.31339230919974,1
2008,1,9,1835,1945,70.0,SJC,ONT,333,574.9821344246689,1
2008,1,9,1235,1345,70.0,SJC,ONT,333,252.0553578363126,1
2008,1,9,910,1020,70.0,SJC,ONT,333,1294.6703934353698,0
2008,1,9,1345,1455,70.0,SJC,ONT,333,404.6814513989473,0
2008,1,9,1630,1815,105.0,SJC,PDX,569,1429.6496586456883,0
2008,1,9,2125,2310,105.0,SJC,PDX,569,333.29435862242156,1
2008,1,9,830,1020,110.0,SJC,PDX,569,74.69936133571085,1
2008,1,9,1210,1355,105.0,SJC,PDX,569,316.74349020222405,1
2008,1,9,1650,1935,165.0,SJC,PHX,621,682.1193547137525,1
2008,1,9,915,1200,165.0,SJC,PHX,621,1568.881411320094,0
2008,1,9,1300,1545,165.0,SJC,PHX,621,1625.7995323581292,1
2008,1,9,630,915,165.0,SJC,PHX,621,1918.1213779942166,1
2008,1,9,1825,2115,170.0,SJC,PHX,621,652.0712025654922,1
2008,1,9,2120,5,165.0,SJC,PHX,621,1760.355775488544,1
2008,1,9,930,1025,55.0,SJC,RNO,188,389.5854183417947,1
